id,start_date,flight,origin,destination,air_time,distance,airport
2868,1/10/2019,DL-1547,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl
2869,1/10/2019,US-2116,LGA,BOS,37,184,General Edward Lawrence Logan Intl
2870,1/10/2019,AA-1815,JFK,MCO,140,944,Orlando Intl
2871,1/10/2019,DL-2003,LGA,MIA,149,1096,Miami Intl
2872,1/10/2019,UA-1162,EWR,ORD,122,719,Chicago Ohare Intl
2873,1/10/2019,DL-2285,LGA,MCO,129,950,Orlando Intl
2874,1/10/2019,DL-1865,JFK,SFO,355,2586,San Francisco Intl
2875,1/10/2019,DL-1879,LGA,FLL,160,1076,Fort Lauderdale Hollywood Intl
2876,1/10/2019,UA-1142,EWR,BOS,35,200,General Edward Lawrence Logan Intl
2877,1/10/2019,AA-2279,LGA,MIA,145,1096,Miami Intl
2878,1/10/2019,DL-763,JFK,LAX,335,2475,Los Angeles Intl
2879,1/10/2019,AA-305,LGA,ORD,128,733,Chicago Ohare Intl
2880,1/10/2019,UA-550,LGA,ORD,123,733,Chicago Ohare Intl
2881,1/10/2019,B6-671,JFK,LAX,342,2475,Los Angeles Intl
2882,1/10/2019,MQ-3737,EWR,ORD,121,719,Chicago Ohare Intl
2883,1/10/2019,UA-772,EWR,MIA,153,1085,Miami Intl
2884,1/10/2019,UA-604,EWR,LAX,350,2454,Los Angeles Intl
2885,1/10/2019,AA-443,JFK,MIA,152,1089,Miami Intl
2886,1/10/2019,UA-235,EWR,MCO,132,937,Orlando Intl
2887,1/10/2019,UA-799,JFK,SFO,360,2586,San Francisco Intl
2888,1/10/2019,AA-825,JFK,FLL,156,1069,Fort Lauderdale Hollywood Intl
2889,1/10/2019,AA-33,JFK,LAX,318,2475,Los Angeles Intl
2890,1/10/2019,B6-981,JFK,FLL,153,1069,Fort Lauderdale Hollywood Intl
2891,1/10/2019,DL-807,EWR,ATL,114,746,Hartsfield Jackson Atlanta Intl
2892,1/10/2019,B6-389,LGA,MCO,129,950,Orlando Intl
2893,1/10/2019,AA-309,LGA,ORD,118,733,Chicago Ohare Intl
2894,1/10/2019,B6-643,JFK,SFO,367,2586,San Francisco Intl
2895,1/10/2019,UA-560,EWR,ORD,119,719,Chicago Ohare Intl
2896,1/10/2019,B6-905,JFK,ORD,128,740,Chicago Ohare Intl
2897,1/10/2019,AA-2267,LGA,MIA,156,1096,Miami Intl
2898,1/10/2019,DL-2047,LGA,ATL,116,762,Hartsfield Jackson Atlanta Intl
2899,1/10/2019,UA-397,JFK,SFO,358,2586,San Francisco Intl
2900,1/10/2019,US-1733,LGA,CLT,87,544,Charlotte Douglas Intl
2901,1/10/2019,US-2118,LGA,BOS,35,184,General Edward Lawrence Logan Intl
2902,1/10/2019,B6-517,EWR,MCO,128,937,Orlando Intl
2903,1/10/2019,DL-1271,JFK,FLL,147,1069,Fort Lauderdale Hollywood Intl
2904,1/10/2019,B6-219,JFK,CLT,85,541,Charlotte Douglas Intl
2905,1/10/2019,B6-1172,EWR,BOS,40,200,General Edward Lawrence Logan Intl
2906,1/10/2019,B6-17,JFK,FLL,149,1069,Fort Lauderdale Hollywood Intl
2907,1/10/2019,DL-2143,JFK,MIA,154,1089,Miami Intl
2908,1/10/2019,AA-59,JFK,SFO,379,2586,San Francisco Intl
2909,1/10/2019,DL-1959,JFK,MCO,129,944,Orlando Intl
2910,1/10/2019,AA-1838,JFK,BOS,38,187,General Edward Lawrence Logan Intl
2911,1/10/2019,US-675,EWR,CLT,86,529,Charlotte Douglas Intl
2912,1/10/2019,9E-3521,JFK,ORD,127,740,Chicago Ohare Intl
2913,1/10/2019,DL-269,JFK,ATL,111,760,Hartsfield Jackson Atlanta Intl
2914,1/10/2019,AA-313,LGA,ORD,121,733,Chicago Ohare Intl
2915,1/10/2019,US-487,JFK,CLT,93,541,Charlotte Douglas Intl
2916,1/10/2019,UA-112,JFK,LAX,325,2475,Los Angeles Intl
2917,1/10/2019,MQ-4610,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl
2918,1/10/2019,UA-1480,EWR,SFO,373,2565,San Francisco Intl
2919,1/10/2019,UA-1601,EWR,FLL,148,1065,Fort Lauderdale Hollywood Intl
2920,1/10/2019,9E-3422,JFK,BOS,36,187,General Edward Lawrence Logan Intl
2921,1/10/2019,UA-1117,EWR,MCO,134,937,Orlando Intl
2922,1/10/2019,UA-1268,EWR,BOS,38,200,General Edward Lawrence Logan Intl
2923,1/10/2019,US-1429,LGA,CLT,87,544,Charlotte Douglas Intl
2924,1/10/2019,US-2120,LGA,BOS,37,184,General Edward Lawrence Logan Intl
2925,1/10/2019,DL-120,JFK,LAX,354,2475,Los Angeles Intl
2926,1/10/2019,UA-714,EWR,MIA,146,1085,Miami Intl
2927,1/10/2019,UA-225,EWR,ORD,123,719,Chicago Ohare Intl
2928,1/10/2019,AA-1,JFK,LAX,328,2475,Los Angeles Intl
2929,1/10/2019,DL-485,EWR,ATL,119,746,Hartsfield Jackson Atlanta Intl
2930,1/10/2019,DL-1747,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl
2931,1/10/2019,DL-1885,LGA,MCO,132,950,Orlando Intl
2932,1/10/2019,AA-647,JFK,MIA,151,1089,Miami Intl
2933,1/10/2019,DL-2379,LGA,FLL,157,1076,Fort Lauderdale Hollywood Intl
2934,1/10/2019,MQ-4582,LGA,CLT,84,544,Charlotte Douglas Intl
2935,1/10/2019,B6-25,JFK,FLL,157,1069,Fort Lauderdale Hollywood Intl
2936,1/10/2019,UA-1275,EWR,LAX,331,2454,Los Angeles Intl
2937,1/10/2019,B6-1004,JFK,BOS,38,187,General Edward Lawrence Logan Intl
2938,1/10/2019,EV-4140,EWR,ATL,122,746,Hartsfield Jackson Atlanta Intl
2939,1/10/2019,B6-375,LGA,FLL,152,1076,Fort Lauderdale Hollywood Intl
2940,1/10/2019,AA-1871,LGA,MIA,145,1096,Miami Intl
2941,1/10/2019,AA-319,LGA,ORD,118,733,Chicago Ohare Intl
2942,1/10/2019,B6-41,JFK,MCO,127,944,Orlando Intl
2943,1/10/2019,UA-258,LGA,ORD,123,733,Chicago Ohare Intl
2944,1/10/2019,US-2122,LGA,BOS,34,184,General Edward Lawrence Logan Intl
2945,1/10/2019,B6-503,EWR,FLL,146,1065,Fort Lauderdale Hollywood Intl
2946,1/10/2019,MQ-4654,LGA,ATL,120,762,Hartsfield Jackson Atlanta Intl
2947,1/10/2019,DL-1847,LGA,ATL,130,762,Hartsfield Jackson Atlanta Intl
2948,1/10/2019,US-1277,LGA,CLT,89,544,Charlotte Douglas Intl
2949,1/10/2019,UA-789,EWR,FLL,165,1065,Fort Lauderdale Hollywood Intl
2950,1/10/2019,UA-1623,EWR,MCO,134,937,Orlando Intl
2951,1/10/2019,MQ-3795,EWR,ORD,117,719,Chicago Ohare Intl
2952,1/10/2019,DL-1765,JFK,SFO,356,2586,San Francisco Intl
2953,1/10/2019,US-1427,JFK,CLT,100,541,Charlotte Douglas Intl
2954,1/10/2019,DL-2343,EWR,ATL,117,746,Hartsfield Jackson Atlanta Intl
2955,1/10/2019,AA-19,JFK,LAX,342,2475,Los Angeles Intl
2956,1/10/2019,B6-641,JFK,SFO,358,2586,San Francisco Intl
2957,1/10/2019,US-1103,EWR,CLT,83,529,Charlotte Douglas Intl
2958,1/10/2019,B6-31,JFK,MCO,129,944,Orlando Intl
2959,1/10/2019,AA-179,JFK,SFO,371,2586,San Francisco Intl
2960,1/10/2019,B6-1026,JFK,BOS,36,187,General Edward Lawrence Logan Intl
2961,1/10/2019,DL-2044,LGA,MIA,150,1096,Miami Intl
2962,1/10/2019,DL-1647,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl
2963,1/10/2019,US-2124,LGA,BOS,37,184,General Edward Lawrence Logan Intl
2964,1/10/2019,UA-570,EWR,BOS,40,200,General Edward Lawrence Logan Intl
2965,1/10/2019,UA-642,JFK,SFO,342,2586,San Francisco Intl
2966,1/10/2019,AA-2099,LGA,MIA,146,1096,Miami Intl
2967,1/10/2019,UA-1120,EWR,SFO,370,2565,San Francisco Intl
2968,1/10/2019,AA-327,LGA,ORD,118,733,Chicago Ohare Intl
2969,1/10/2019,MQ-3695,EWR,ORD,111,719,Chicago Ohare Intl
2970,1/10/2019,B6-523,EWR,MCO,134,937,Orlando Intl
2971,1/10/2019,US-1625,LGA,CLT,96,544,Charlotte Douglas Intl
2972,1/10/2019,DL-695,JFK,MCO,132,944,Orlando Intl
2973,1/10/2019,UA-703,JFK,LAX,349,2475,Los Angeles Intl
2974,1/10/2019,UA-1230,EWR,MCO,135,937,Orlando Intl
2975,1/10/2019,DL-930,LGA,FLL,155,1076,Fort Lauderdale Hollywood Intl
2976,1/10/2019,B6-673,JFK,LAX,351,2475,Los Angeles Intl
2977,1/10/2019,AA-1623,EWR,MIA,138,1085,Miami Intl
2978,1/10/2019,DL-401,EWR,ATL,112,746,Hartsfield Jackson Atlanta Intl
2979,1/10/2019,9E-3483,JFK,BOS,41,187,General Edward Lawrence Logan Intl
2980,1/10/2019,MQ-4658,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl
2981,1/10/2019,US-1443,JFK,CLT,94,541,Charlotte Douglas Intl
2982,1/10/2019,B6-1174,EWR,BOS,38,200,General Edward Lawrence Logan Intl
2983,1/10/2019,DL-863,JFK,LAX,359,2475,Los Angeles Intl
2984,1/10/2019,DL-1947,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl
2985,1/10/2019,US-2126,LGA,BOS,35,184,General Edward Lawrence Logan Intl
2986,1/10/2019,AA-3,JFK,LAX,343,2475,Los Angeles Intl
2987,1/10/2019,EV-4641,EWR,CLT,90,529,Charlotte Douglas Intl
2988,1/10/2019,MQ-3697,EWR,ORD,114,719,Chicago Ohare Intl
2989,1/10/2019,UA-552,EWR,SFO,344,2565,San Francisco Intl
2990,1/10/2019,EV-3826,EWR,ATL,127,746,Hartsfield Jackson Atlanta Intl
2991,1/10/2019,UA-1000,EWR,MIA,146,1085,Miami Intl
2992,1/10/2019,AA-1850,JFK,BOS,39,187,General Edward Lawrence Logan Intl
2993,1/10/2019,EV-4950,EWR,ATL,116,746,Hartsfield Jackson Atlanta Intl
2994,1/10/2019,AA-2253,LGA,MIA,148,1096,Miami Intl
2995,1/10/2019,B6-1006,JFK,BOS,35,187,General Edward Lawrence Logan Intl
2996,1/10/2019,US-2128,LGA,BOS,39,184,General Edward Lawrence Logan Intl
2997,1/10/2019,DL-1685,LGA,MCO,128,950,Orlando Intl
2998,1/10/2019,UA-1641,EWR,MCO,135,937,Orlando Intl
2999,1/10/2019,AA-2041,JFK,MIA,149,1089,Miami Intl
3000,1/10/2019,AA-329,LGA,ORD,117,733,Chicago Ohare Intl
3001,1/10/2019,US-1459,LGA,CLT,85,544,Charlotte Douglas Intl
3002,1/10/2019,B6-85,JFK,FLL,149,1069,Fort Lauderdale Hollywood Intl
3003,1/10/2019,US-1643,EWR,CLT,82,529,Charlotte Douglas Intl
3004,1/10/2019,UA-1483,EWR,ORD,112,719,Chicago Ohare Intl
3005,1/10/2019,UA-1110,EWR,LAX,341,2454,Los Angeles Intl
3006,1/10/2019,B6-505,EWR,FLL,146,1065,Fort Lauderdale Hollywood Intl
3007,1/10/2019,DL-2043,JFK,ATL,116,760,Hartsfield Jackson Atlanta Intl
3008,1/10/2019,UA-750,EWR,BOS,36,200,General Edward Lawrence Logan Intl
3009,1/10/2019,UA-1164,EWR,FLL,156,1065,Fort Lauderdale Hollywood Intl
3010,1/10/2019,AA-117,JFK,LAX,342,2475,Los Angeles Intl
3011,1/10/2019,DL-781,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl
3012,1/10/2019,MQ-4577,LGA,CLT,91,544,Charlotte Douglas Intl
3013,1/10/2019,AA-1073,LGA,MIA,147,1096,Miami Intl
3014,1/10/2019,B6-1783,JFK,MCO,134,944,Orlando Intl
3015,1/10/2019,DL-2079,LGA,FLL,159,1076,Fort Lauderdale Hollywood Intl
3016,1/10/2019,US-2130,LGA,BOS,39,184,General Edward Lawrence Logan Intl
3017,1/10/2019,DL-2247,LGA,ATL,111,762,Hartsfield Jackson Atlanta Intl
3018,1/10/2019,B6-373,LGA,FLL,144,1076,Fort Lauderdale Hollywood Intl
3019,1/10/2019,B6-1010,JFK,BOS,42,187,General Edward Lawrence Logan Intl
3020,1/10/2019,MQ-3728,EWR,ORD,109,719,Chicago Ohare Intl
3021,1/10/2019,DL-935,EWR,ATL,112,746,Hartsfield Jackson Atlanta Intl
3022,1/10/2019,UA-1734,EWR,ORD,125,719,Chicago Ohare Intl
3023,1/10/2019,DL-2126,JFK,SFO,374,2586,San Francisco Intl
3024,1/10/2019,UA-717,EWR,BOS,42,200,General Edward Lawrence Logan Intl
3025,1/10/2019,US-1445,LGA,CLT,79,544,Charlotte Douglas Intl
3026,1/10/2019,MQ-4669,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl
3027,1/10/2019,9E-3452,JFK,BOS,41,187,General Edward Lawrence Logan Intl
3028,1/10/2019,B6-377,LGA,FLL,158,1076,Fort Lauderdale Hollywood Intl
3029,1/10/2019,AA-1769,JFK,MIA,150,1089,Miami Intl
3030,1/10/2019,UA-1579,EWR,MIA,152,1085,Miami Intl
3031,1/10/2019,UA-473,EWR,FLL,175,1065,Fort Lauderdale Hollywood Intl
3032,1/10/2019,US-2132,LGA,BOS,41,184,General Edward Lawrence Logan Intl
3033,1/10/2019,B6-525,EWR,MCO,130,937,Orlando Intl
3034,1/10/2019,AA-337,LGA,ORD,119,733,Chicago Ohare Intl
3035,1/10/2019,UA-1642,EWR,SFO,355,2565,San Francisco Intl
3036,1/10/2019,AA-1813,JFK,MCO,133,944,Orlando Intl
3037,1/10/2019,AA-1925,LGA,MIA,148,1096,Miami Intl
3038,1/10/2019,DL-2347,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl
3039,1/10/2019,B6-393,LGA,MCO,133,950,Orlando Intl
3040,1/10/2019,DL-963,JFK,LAX,350,2475,Los Angeles Intl
3041,1/10/2019,US-720,EWR,CLT,77,529,Charlotte Douglas Intl
3042,1/10/2019,UA-1702,EWR,ORD,117,719,Chicago Ohare Intl
3043,1/10/2019,EV-4326,EWR,CLT,84,529,Charlotte Douglas Intl
3044,1/10/2019,MQ-4579,LGA,CLT,82,544,Charlotte Douglas Intl
3045,1/10/2019,UA-1600,EWR,LAX,345,2454,Los Angeles Intl
3046,1/10/2019,UA-315,EWR,MCO,131,937,Orlando Intl
3047,1/10/2019,DL-2115,LGA,MIA,148,1096,Miami Intl
3048,1/10/2019,US-1665,LGA,CLT,81,544,Charlotte Douglas Intl
3049,1/10/2019,AA-1039,JFK,FLL,155,1069,Fort Lauderdale Hollywood Intl
3050,1/10/2019,UA-257,JFK,SFO,356,2586,San Francisco Intl
3051,1/10/2019,UA-544,LGA,ORD,123,733,Chicago Ohare Intl
3052,1/10/2019,AA-85,JFK,SFO,377,2586,San Francisco Intl
3053,1/10/2019,9E-3523,JFK,ORD,122,740,Chicago Ohare Intl
3054,1/10/2019,DL-2027,JFK,FLL,168,1069,Fort Lauderdale Hollywood Intl
3055,1/10/2019,DL-2377,LGA,MCO,134,950,Orlando Intl
3056,1/10/2019,UA-1624,EWR,FLL,156,1065,Fort Lauderdale Hollywood Intl
3057,1/10/2019,UA-161,JFK,LAX,351,2475,Los Angeles Intl
3058,1/10/2019,AA-133,JFK,LAX,335,2475,Los Angeles Intl
3059,1/10/2019,DL-95,JFK,ATL,116,760,Hartsfield Jackson Atlanta Intl
3060,1/10/2019,DL-1942,EWR,ATL,117,746,Hartsfield Jackson Atlanta Intl
3061,1/10/2019,UA-1116,EWR,BOS,41,200,General Edward Lawrence Logan Intl
3062,1/10/2019,B6-157,JFK,MCO,134,944,Orlando Intl
3063,1/10/2019,B6-153,JFK,MCO,134,944,Orlando Intl
3064,1/10/2019,DL-161,JFK,MIA,152,1089,Miami Intl
3065,1/10/2019,DL-847,LGA,ATL,117,762,Hartsfield Jackson Atlanta Intl
3066,1/10/2019,US-2134,LGA,BOS,43,184,General Edward Lawrence Logan Intl
3067,1/10/2019,UA-630,EWR,ORD,120,719,Chicago Ohare Intl
3068,1/10/2019,9E-3453,JFK,BOS,39,187,General Edward Lawrence Logan Intl
3069,1/10/2019,UA-559,EWR,MCO,130,937,Orlando Intl
3070,1/10/2019,DL-4,JFK,MCO,134,944,Orlando Intl
3071,1/10/2019,B6-917,JFK,ORD,117,740,Chicago Ohare Intl
3072,1/10/2019,AA-1467,LGA,MIA,154,1096,Miami Intl
3073,1/10/2019,AA-341,LGA,ORD,123,733,Chicago Ohare Intl
3074,1/10/2019,MQ-4661,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl
3075,1/10/2019,B6-675,JFK,LAX,343,2475,Los Angeles Intl
3076,1/10/2019,B6-1085,JFK,CLT,81,541,Charlotte Douglas Intl
3077,1/10/2019,AA-181,JFK,LAX,340,2475,Los Angeles Intl
3078,1/10/2019,EV-4705,EWR,ATL,123,746,Hartsfield Jackson Atlanta Intl
3079,1/10/2019,B6-1176,EWR,BOS,44,200,General Edward Lawrence Logan Intl
3080,1/10/2019,UA-464,EWR,ORD,119,719,Chicago Ohare Intl
3081,1/10/2019,B6-509,EWR,FLL,145,1065,Fort Lauderdale Hollywood Intl
3082,1/10/2019,US-2136,LGA,BOS,42,184,General Edward Lawrence Logan Intl
3083,1/10/2019,DL-2042,EWR,ATL,116,746,Hartsfield Jackson Atlanta Intl
3084,1/10/2019,DL-127,JFK,LAX,344,2475,Los Angeles Intl
3085,1/10/2019,DL-31,JFK,SFO,368,2586,San Francisco Intl
3086,1/10/2019,B6-15,JFK,FLL,155,1069,Fort Lauderdale Hollywood Intl
3087,1/10/2019,DL-1499,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl
3088,1/10/2019,UA-1739,EWR,SFO,361,2565,San Francisco Intl
3089,1/10/2019,US-894,LGA,CLT,81,544,Charlotte Douglas Intl
3090,1/10/2019,DL-1585,LGA,MCO,136,950,Orlando Intl
3091,1/10/2019,AA-345,LGA,ORD,123,733,Chicago Ohare Intl
3092,1/10/2019,AA-1999,EWR,MIA,146,1085,Miami Intl
3093,1/10/2019,AA-1351,JFK,ORD,126,740,Chicago Ohare Intl
3094,1/10/2019,DL-1779,LGA,FLL,149,1076,Fort Lauderdale Hollywood Intl
3095,1/10/2019,UA-512,JFK,SFO,347,2586,San Francisco Intl
3096,1/10/2019,UA-1109,EWR,MCO,137,937,Orlando Intl
3097,1/10/2019,US-449,EWR,CLT,80,529,Charlotte Douglas Intl
3098,1/10/2019,UA-531,EWR,BOS,43,200,General Edward Lawrence Logan Intl
3099,1/10/2019,AA-543,JFK,MIA,150,1089,Miami Intl
3100,1/10/2019,UA-689,LGA,ORD,117,733,Chicago Ohare Intl
3101,1/10/2019,AA-177,JFK,SFO,355,2586,San Francisco Intl
3102,1/10/2019,UA-535,JFK,LAX,343,2475,Los Angeles Intl
3103,1/10/2019,B6-989,JFK,FLL,137,1069,Fort Lauderdale Hollywood Intl
3104,1/10/2019,US-2138,LGA,BOS,39,184,General Edward Lawrence Logan Intl
3105,1/10/2019,UA-250,EWR,LAX,357,2454,Los Angeles Intl
3106,1/10/2019,B6-1016,JFK,BOS,34,187,General Edward Lawrence Logan Intl
3107,1/10/2019,B6-9,JFK,MCO,127,944,Orlando Intl
3108,1/10/2019,DL-1047,LGA,ATL,116,762,Hartsfield Jackson Atlanta Intl
3109,1/10/2019,UA-1139,EWR,ORD,115,719,Chicago Ohare Intl
3110,1/10/2019,AA-1611,LGA,MIA,151,1096,Miami Intl
3111,1/10/2019,AA-119,EWR,LAX,345,2454,Los Angeles Intl
3112,1/10/2019,DL-926,EWR,ATL,117,746,Hartsfield Jackson Atlanta Intl
3113,1/10/2019,US-373,JFK,CLT,79,541,Charlotte Douglas Intl
3114,1/10/2019,AA-353,LGA,ORD,115,733,Chicago Ohare Intl
3115,1/10/2019,UA-691,LGA,ORD,118,733,Chicago Ohare Intl
3116,1/10/2019,US-1973,EWR,CLT,77,529,Charlotte Douglas Intl
3117,1/10/2019,UA-272,JFK,SFO,346,2586,San Francisco Intl
3118,1/10/2019,AA-1790,JFK,BOS,46,187,General Edward Lawrence Logan Intl
3119,1/10/2019,B6-391,LGA,MCO,133,950,Orlando Intl
3120,1/10/2019,UA-1292,EWR,FLL,139,1065,Fort Lauderdale Hollywood Intl
3121,1/10/2019,UA-1165,EWR,LAX,354,2454,Los Angeles Intl
3122,1/10/2019,UA-1703,EWR,BOS,41,200,General Edward Lawrence Logan Intl
3123,1/10/2019,MQ-3730,EWR,ORD,110,719,Chicago Ohare Intl
3124,1/10/2019,DL-2159,JFK,MCO,126,944,Orlando Intl
3125,1/10/2019,DL-2190,JFK,MIA,142,1089,Miami Intl
3126,1/10/2019,US-1491,LGA,CLT,82,544,Charlotte Douglas Intl
3127,1/10/2019,DL-947,LGA,ATL,118,762,Hartsfield Jackson Atlanta Intl
3128,1/10/2019,DL-951,JFK,ATL,112,760,Hartsfield Jackson Atlanta Intl
3129,1/10/2019,B6-527,EWR,MCO,133,937,Orlando Intl
3130,1/10/2019,US-2140,LGA,BOS,39,184,General Edward Lawrence Logan Intl
3131,1/10/2019,AA-21,JFK,LAX,336,2475,Los Angeles Intl
3132,1/10/2019,DL-87,JFK,LAX,337,2475,Los Angeles Intl
3133,1/10/2019,DL-1465,JFK,SFO,360,2586,San Francisco Intl
3134,1/10/2019,UA-954,EWR,ORD,109,719,Chicago Ohare Intl
3135,1/10/2019,UA-1111,EWR,SFO,349,2565,San Francisco Intl
3136,1/10/2019,9E-3525,JFK,ORD,117,740,Chicago Ohare Intl
3137,1/10/2019,B6-155,JFK,MCO,124,944,Orlando Intl
3138,1/10/2019,DL-83,JFK,FLL,143,1069,Fort Lauderdale Hollywood Intl
3139,1/10/2019,AA-359,LGA,ORD,110,733,Chicago Ohare Intl
3140,1/10/2019,DL-1485,LGA,MCO,135,950,Orlando Intl
3141,1/10/2019,DL-2139,LGA,MIA,157,1096,Miami Intl
3142,1/10/2019,9E-3798,JFK,CLT,81,541,Charlotte Douglas Intl
3143,1/10/2019,DL-1854,LGA,FLL,145,1076,Fort Lauderdale Hollywood Intl
3144,1/10/2019,EV-4437,EWR,CLT,79,529,Charlotte Douglas Intl
3145,1/10/2019,B6-381,LGA,FLL,146,1076,Fort Lauderdale Hollywood Intl
3146,1/10/2019,B6-645,JFK,SFO,349,2586,San Francisco Intl
3147,1/10/2019,UA-890,EWR,MIA,152,1085,Miami Intl
3148,1/10/2019,DL-1147,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl
3149,1/10/2019,AA-1709,LGA,MIA,146,1096,Miami Intl
3150,1/10/2019,DL-402,JFK,BOS,36,187,General Edward Lawrence Logan Intl
3151,1/10/2019,UA-695,LGA,ORD,123,733,Chicago Ohare Intl
3152,1/10/2019,US-2142,LGA,BOS,39,184,General Edward Lawrence Logan Intl
3153,1/10/2019,UA-711,EWR,MCO,132,937,Orlando Intl
3154,1/10/2019,MQ-4662,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl
3155,1/10/2019,B6-801,JFK,FLL,139,1069,Fort Lauderdale Hollywood Intl
3156,1/10/2019,UA-771,JFK,LAX,335,2475,Los Angeles Intl
3157,1/10/2019,UA-1243,EWR,BOS,39,200,General Edward Lawrence Logan Intl
3158,1/10/2019,B6-1178,EWR,BOS,40,200,General Edward Lawrence Logan Intl
3159,1/10/2019,B6-677,JFK,LAX,343,2475,Los Angeles Intl
3160,1/10/2019,AA-371,LGA,ORD,120,733,Chicago Ohare Intl
3161,1/10/2019,B6-399,LGA,MCO,130,950,Orlando Intl
3162,1/10/2019,MQ-3744,EWR,ORD,117,719,Chicago Ohare Intl
3163,1/10/2019,US-2144,LGA,BOS,34,184,General Edward Lawrence Logan Intl
3164,1/10/2019,MQ-4584,LGA,CLT,80,544,Charlotte Douglas Intl
3165,1/10/2019,B6-1020,JFK,BOS,36,187,General Edward Lawrence Logan Intl
3166,1/10/2019,DL-2363,JFK,LAX,343,2475,Los Angeles Intl
3167,1/10/2019,B6-529,EWR,MCO,127,937,Orlando Intl
3168,1/10/2019,B6-383,LGA,FLL,138,1076,Fort Lauderdale Hollywood Intl
3169,1/10/2019,B6-43,JFK,MCO,129,944,Orlando Intl
3170,1/10/2019,B6-11,JFK,FLL,144,1069,Fort Lauderdale Hollywood Intl
3171,1/10/2019,B6-515,EWR,FLL,136,1065,Fort Lauderdale Hollywood Intl
3172,1/10/2019,AA-185,JFK,LAX,341,2475,Los Angeles Intl
3173,1/10/2019,AA-1762,JFK,BOS,36,187,General Edward Lawrence Logan Intl
3174,1/10/2019,UA-1066,EWR,BOS,36,200,General Edward Lawrence Logan Intl
3175,1/10/2019,B6-1018,JFK,BOS,35,187,General Edward Lawrence Logan Intl
3176,1/10/2019,UA-685,LGA,ORD,NA,733,Chicago Ohare Intl
3177,1/11/2019,US-1117,EWR,CLT,93,529,Charlotte Douglas Intl
3178,1/11/2019,AA-1141,JFK,MIA,143,1089,Miami Intl
3179,1/11/2019,B6-380,EWR,BOS,35,200,General Edward Lawrence Logan Intl
3180,1/11/2019,US-2114,LGA,BOS,34,184,General Edward Lawrence Logan Intl
3181,1/11/2019,MQ-4650,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl
3182,1/11/2019,B6-507,EWR,FLL,144,1065,Fort Lauderdale Hollywood Intl
3183,1/11/2019,B6-371,LGA,FLL,146,1076,Fort Lauderdale Hollywood Intl
3184,1/11/2019,DL-461,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl
3185,1/11/2019,B6-125,JFK,FLL,146,1069,Fort Lauderdale Hollywood Intl
3186,1/11/2019,AA-301,LGA,ORD,124,733,Chicago Ohare Intl
3187,1/11/2019,UA-1030,JFK,LAX,358,2475,Los Angeles Intl
3188,1/11/2019,AA-1895,EWR,MIA,148,1085,Miami Intl
3189,1/11/2019,UA-303,JFK,SFO,367,2586,San Francisco Intl
3190,1/11/2019,AA-1837,LGA,MIA,149,1096,Miami Intl
3191,1/11/2019,UA-370,EWR,BOS,34,200,General Edward Lawrence Logan Intl
3192,1/11/2019,US-1791,JFK,CLT,100,541,Charlotte Douglas Intl
3193,1/11/2019,DL-575,EWR,ATL,122,746,Hartsfield Jackson Atlanta Intl
3194,1/11/2019,B6-79,JFK,MCO,131,944,Orlando Intl
3195,1/11/2019,MQ-4576,LGA,CLT,104,544,Charlotte Douglas Intl
3196,1/11/2019,US-1507,EWR,CLT,94,529,Charlotte Douglas Intl
3197,1/11/2019,EV-4471,EWR,CLT,98,529,Charlotte Douglas Intl
3198,1/11/2019,AA-303,LGA,ORD,127,733,Chicago Ohare Intl
3199,1/11/2019,B6-1002,JFK,BOS,35,187,General Edward Lawrence Logan Intl
3200,1/11/2019,B6-905,JFK,ORD,124,740,Chicago Ohare Intl
3201,1/11/2019,US-1433,LGA,CLT,91,544,Charlotte Douglas Intl
3202,1/11/2019,9E-3856,JFK,ATL,117,760,Hartsfield Jackson Atlanta Intl
3203,1/11/2019,UA-1701,EWR,FLL,148,1065,Fort Lauderdale Hollywood Intl
3204,1/11/2019,UA-772,EWR,MIA,161,1085,Miami Intl
3205,1/11/2019,UA-421,EWR,SFO,355,2565,San Francisco Intl
3206,1/11/2019,US-926,EWR,CLT,97,529,Charlotte Douglas Intl
3207,1/11/2019,DL-2003,LGA,MIA,149,1096,Miami Intl
3208,1/11/2019,US-2116,LGA,BOS,34,184,General Edward Lawrence Logan Intl
3209,1/11/2019,AA-2279,LGA,MIA,150,1096,Miami Intl
3210,1/11/2019,UA-550,LGA,ORD,118,733,Chicago Ohare Intl
